Timestamp,Dissolved Oxygen (mg/L),Temperature (C),Comment,Site,Folder,Unit ID
3/11/18 13:00,7.42,13.1,,,,14A100509
3/11/18 13:00,7.41,13.1,,,,14A100509
3/11/18 13:00,7.41,13.1,,,,14A100509
3/11/18 13:00,7.41,13.1,,,,14A100509
3/11/18 13:00,7.41,13.1,,,,14A100509
3/11/18 13:01,7.41,13.1,,,,14A100509
3/11/18 13:01,7.41,13.1,,,,14A100509
3/11/18 13:01,7.41,13.1,,,,14A100509
3/11/18 13:01,7.41,13.1,,,,14A100509
3/11/18 13:01,7.42,13,,,,14A100509
3/11/18 13:01,7.42,13,,,,14A100509
3/11/18 13:01,7.42,13,,,,14A100509
3/11/18 13:01,7.42,13,,,,14A100509
3/11/18 13:01,7.42,13,,,,14A100509
3/11/18 13:01,7.42,13,,,,14A100509
3/11/18 13:01,7.42,13,,,,14A100509
3/11/18 13:01,7.42,13,,,,14A100509
3/11/18 13:02,7.42,13,,,,14A100509
3/11/18 13:02,7.42,13,,,,14A100509
3/11/18 13:02,7.42,13,,,,14A100509
3/11/18 13:02,7.42,13,,,,14A100509
3/11/18 13:02,7.42,13,,,,14A100509
3/11/18 13:02,7.42,13,,,,14A100509
3/11/18 13:02,7.42,13,,,,14A100509
3/11/18 13:02,7.41,13,,,,14A100509
3/11/18 13:02,7.42,13,,,,14A100509
3/11/18 13:02,7.42,13,,,,14A100509
3/11/18 13:02,7.41,13,,,,14A100509
3/11/18 13:02,7.41,13,,,,14A100509
3/11/18 13:03,7.41,13,,,,14A100509
3/11/18 13:03,7.43,12.9,,,,14A100509
3/11/18 13:03,7.43,12.9,,,,14A100509
3/11/18 13:03,7.42,12.9,,,,14A100509
3/11/18 13:03,7.43,12.9,,,,14A100509
3/11/18 13:03,7.42,12.9,,,,14A100509
3/11/18 13:03,7.42,12.9,,,,14A100509
3/11/18 13:03,7.42,12.9,,,,14A100509
3/11/18 13:03,7.42,12.9,,,,14A100509
3/11/18 13:03,7.42,12.9,,,,14A100509
3/11/18 13:03,7.42,12.9,,,,14A100509
3/11/18 13:03,7.42,12.9,,,,14A100509
3/11/18 13:04,7.42,12.9,,,,14A100509
3/11/18 13:04,7.42,12.9,,,,14A100509
3/11/18 13:04,7.42,12.9,,,,14A100509
3/11/18 13:04,7.41,12.9,,,,14A100509
3/11/18 13:04,7.42,12.9,,,,14A100509
3/11/18 13:04,7.41,12.9,,,,14A100509
3/11/18 13:04,7.41,12.9,,,,14A100509
3/11/18 13:04,7.41,12.9,,,,14A100509
3/11/18 13:04,7.41,12.9,,,,14A100509
3/11/18 13:04,7.41,12.9,,,,14A100509
3/11/18 13:04,7.41,12.9,,,,14A100509
3/11/18 13:04,7.41,12.9,,,,14A100509
3/11/18 13:05,7.41,12.9,,,,14A100509
3/11/18 13:05,7.41,12.9,,,,14A100509
3/11/18 13:05,7.4,12.9,,,,14A100509
3/11/18 13:05,7.4,12.9,,,,14A100509
3/11/18 13:05,7.42,12.8,,,,14A100509
3/11/18 13:05,7.42,12.8,,,,14A100509
3/11/18 13:05,7.42,12.8,,,,14A100509
3/11/18 13:05,7.42,12.8,,,,14A100509
3/11/18 13:05,7.42,12.8,,,,14A100509
3/11/18 13:05,7.42,12.8,,,,14A100509
3/11/18 13:05,7.41,12.8,,,,14A100509
3/11/18 13:05,7.41,12.8,,,,14A100509
3/11/18 13:06,7.41,12.8,,,,14A100509
3/11/18 13:06,7.41,12.8,,,,14A100509
3/11/18 13:06,7.41,12.8,,,,14A100509
3/11/18 13:06,7.41,12.8,,,,14A100509
3/11/18 13:06,7.41,12.8,,,,14A100509
3/11/18 13:06,7.41,12.8,,,,14A100509
3/11/18 13:06,7.41,12.8,,,,14A100509
3/11/18 13:06,7.4,12.8,,,,14A100509
3/11/18 13:06,7.4,12.8,,,,14A100509
3/11/18 13:06,7.4,12.8,,,,14A100509
3/11/18 13:06,7.4,12.8,,,,14A100509
3/11/18 13:07,7.4,12.8,,,,14A100509
3/11/18 13:07,7.4,12.8,,,,14A100509
3/11/18 13:07,7.4,12.8,,,,14A100509
3/11/18 13:07,7.4,12.8,,,,14A100509
3/11/18 13:07,7.4,12.8,,,,14A100509
3/11/18 13:07,7.39,12.8,,,,14A100509
3/11/18 13:07,7.39,12.8,,,,14A100509
3/11/18 13:07,7.39,12.8,,,,14A100509
3/11/18 13:07,7.39,12.8,,,,14A100509
3/11/18 13:07,7.38,12.8,,,,14A100509
3/11/18 13:07,7.38,12.8,,,,14A100509
3/11/18 13:07,7.38,12.8,,,,14A100509
