Timestamp,Dissolved Oxygen (mg/L),Temperature (C),Comment,Site,Folder,Unit ID
3/14/18 10:16,7.54,12.3,,,,14A100509
3/14/18 10:17,7.52,12.2,,,,14A100509
3/14/18 10:17,7.56,12.2,,,,14A100509
3/14/18 10:17,7.47,12.2,,,,14A100509
3/14/18 10:17,7.48,12.2,,,,14A100509
3/14/18 10:17,7.4,12.2,,,,14A100509
3/14/18 10:17,7.44,12.2,,,,14A100509
3/14/18 10:17,7.35,12.2,,,,14A100509
3/14/18 10:17,7.52,12.2,,,,14A100509
3/14/18 10:17,7.48,12.2,,,,14A100509
3/14/18 10:17,7.4,12.2,,,,14A100509
3/14/18 10:17,7.45,12.2,,,,14A100509
3/14/18 10:17,7.59,12.2,,,,14A100509
3/14/18 10:18,7.45,12.2,,,,14A100509
3/14/18 10:18,7.45,12.2,,,,14A100509
3/14/18 10:18,7.47,12.2,,,,14A100509
3/14/18 10:18,7.35,12.2,,,,14A100509
3/14/18 10:18,7.48,12.2,,,,14A100509
3/14/18 10:18,7.37,12.2,,,,14A100509
3/14/18 10:18,7.36,12.2,,,,14A100509
3/14/18 10:18,7.47,12.2,,,,14A100509
3/14/18 10:18,7.45,12.2,,,,14A100509
3/14/18 10:18,7.43,12.2,,,,14A100509
3/14/18 10:18,7.36,12.2,,,,14A100509
3/14/18 10:19,7.35,12.2,,,,14A100509
3/14/18 10:19,7.45,12.2,,,,14A100509
3/14/18 10:19,7.46,12.2,,,,14A100509
3/14/18 10:19,7.32,12.2,,,,14A100509
3/14/18 10:19,7.4,12.2,,,,14A100509
3/14/18 10:19,7.42,12.2,,,,14A100509
3/14/18 10:19,7.36,12.2,,,,14A100509
3/14/18 10:19,7.38,12.2,,,,14A100509
3/14/18 10:19,7.45,12.2,,,,14A100509
3/14/18 10:19,7.51,12.2,,,,14A100509
3/14/18 10:19,7.45,12.2,,,,14A100509
3/14/18 10:19,7.36,12.2,,,,14A100509
3/14/18 10:20,7.33,12.2,,,,14A100509
3/14/18 10:20,7.33,12.2,,,,14A100509
3/14/18 10:20,7.41,12.2,,,,14A100509
3/14/18 10:20,7.33,12.2,,,,14A100509
3/14/18 10:20,7.36,12.2,,,,14A100509
3/14/18 10:20,7.36,12.2,,,,14A100509
3/14/18 10:20,7.42,12.2,,,,14A100509
3/14/18 10:20,7.4,12.1,,,,14A100509
3/14/18 10:20,7.38,12.1,,,,14A100509
3/14/18 10:20,7.5,12.2,,,,14A100509
3/14/18 10:20,7.3,12.1,,,,14A100509
3/14/18 10:20,7.45,12.2,,,,14A100509
3/14/18 10:21,7.26,12.2,,,,14A100509
3/14/18 10:21,7.33,12.2,,,,14A100509
3/14/18 10:21,7.46,12.1,,,,14A100509
3/14/18 10:21,7.35,12.1,,,,14A100509
3/14/18 10:21,7.37,12.1,,,,14A100509
3/14/18 10:21,7.43,12.1,,,,14A100509
3/14/18 10:21,7.33,12.1,,,,14A100509
3/14/18 10:21,7.51,12.1,,,,14A100509
3/14/18 10:21,7.36,12.2,,,,14A100509
3/14/18 10:21,7.4,12.2,,,,14A100509
3/14/18 10:21,7.44,12.2,,,,14A100509
3/14/18 10:21,7.41,12.2,,,,14A100509
3/14/18 10:22,7.39,12.1,,,,14A100509
3/14/18 10:22,7.44,12.1,,,,14A100509
3/14/18 10:22,7.21,12.2,,,,14A100509
3/14/18 10:22,7.32,12.1,,,,14A100509
3/14/18 10:22,7.43,12.2,,,,14A100509
3/14/18 10:22,7.38,12.1,,,,14A100509
3/14/18 10:22,7.23,12.1,,,,14A100509
3/14/18 10:22,7.46,12.1,,,,14A100509
3/14/18 10:22,7.37,12.1,,,,14A100509
3/14/18 10:22,7.44,12.1,,,,14A100509
3/14/18 10:22,7.35,12.1,,,,14A100509
3/14/18 10:22,7.27,12.1,,,,14A100509
3/14/18 10:23,7.16,12.1,,,,14A100509
3/14/18 10:23,7.39,12.1,,,,14A100509
3/14/18 10:23,7.4,12.1,,,,14A100509
3/14/18 10:23,7.37,12.1,,,,14A100509
3/14/18 10:23,7.46,12.1,,,,14A100509
3/14/18 10:23,7.36,12.1,,,,14A100509
3/14/18 10:23,7.34,12.1,,,,14A100509
3/14/18 10:23,7.4,12.1,,,,14A100509
3/14/18 10:23,7.4,12.1,,,,14A100509
3/14/18 10:23,7.42,12.1,,,,14A100509
3/14/18 10:23,7.48,12.1,,,,14A100509
3/14/18 10:23,7.39,12.1,,,,14A100509
3/14/18 10:24,7.36,12.1,,,,14A100509
3/14/18 10:24,7.26,12.1,,,,14A100509
3/14/18 10:24,7.35,12.1,,,,14A100509
3/14/18 10:24,7.36,12.1,,,,14A100509
3/14/18 10:24,7.34,12.1,,,,14A100509
3/14/18 10:24,7.39,12.1,,,,14A100509
3/14/18 10:24,7.29,12.1,,,,14A100509
3/14/18 10:24,7.35,12.1,,,,14A100509
3/14/18 10:24,7.27,12.1,,,,14A100509
3/14/18 10:24,7.34,12.1,,,,14A100509
3/14/18 10:24,7.42,12.1,,,,14A100509
3/14/18 10:24,7.39,12.1,,,,14A100509
3/14/18 10:25,7.32,12.1,,,,14A100509
3/14/18 10:25,7.35,12.1,,,,14A100509
3/14/18 10:25,7.31,12.1,,,,14A100509
3/14/18 10:25,7.41,12.1,,,,14A100509
3/14/18 10:25,7.38,12.1,,,,14A100509
3/14/18 10:25,7.29,12.1,,,,14A100509
3/14/18 10:25,7.3,12.1,,,,14A100509
3/14/18 10:25,7.39,12.1,,,,14A100509
3/14/18 10:25,7.39,12.1,,,,14A100509
3/14/18 10:25,7.3,12.1,,,,14A100509
3/14/18 10:25,7.5,12.1,,,,14A100509
3/14/18 10:25,7.32,12.1,,,,14A100509
3/14/18 10:26,7.35,12.1,,,,14A100509
3/14/18 10:26,7.48,12.1,,,,14A100509
3/14/18 10:26,7.45,12.1,,,,14A100509
3/14/18 10:26,7.46,12.1,,,,14A100509
3/14/18 10:26,7.39,12.1,,,,14A100509
3/14/18 10:26,7.3,12.2,,,,14A100509
3/14/18 10:26,7.37,12.1,,,,14A100509
3/14/18 10:26,7.47,12.1,,,,14A100509
3/14/18 10:26,7.27,12.2,,,,14A100509
3/14/18 10:26,7.23,12.1,,,,14A100509
3/14/18 10:26,7.37,12.1,,,,14A100509
3/14/18 10:26,7.27,12.1,,,,14A100509
3/14/18 10:27,7.35,12.1,,,,14A100509
3/14/18 10:27,7.49,12.1,,,,14A100509
3/14/18 10:27,7.44,12.1,,,,14A100509
3/14/18 10:27,7.38,12.1,,,,14A100509
3/14/18 10:27,7.49,12.1,,,,14A100509
3/14/18 10:27,7.4,12.1,,,,14A100509
3/14/18 10:27,7.4,12.1,,,,14A100509
3/14/18 10:27,7.29,12.1,,,,14A100509
3/14/18 10:27,7.34,12.1,,,,14A100509
3/14/18 10:27,7.25,12.1,,,,14A100509
3/14/18 10:27,7.46,12.1,,,,14A100509
3/14/18 10:27,7.51,12.1,,,,14A100509
3/14/18 10:28,7.38,12.1,,,,14A100509
3/14/18 10:28,7.37,12.1,,,,14A100509
3/14/18 10:28,7.39,12.1,,,,14A100509
3/14/18 10:28,7.33,12.1,,,,14A100509
3/14/18 10:28,7.32,12.1,,,,14A100509
3/14/18 10:28,7.44,12.1,,,,14A100509
3/14/18 10:28,7.42,12.1,,,,14A100509
3/14/18 10:28,7.29,12.1,,,,14A100509
3/14/18 10:28,7.25,12.1,,,,14A100509
3/14/18 10:28,7.39,12.1,,,,14A100509
3/14/18 10:28,7.41,12.1,,,,14A100509
3/14/18 10:28,7.42,12.1,,,,14A100509
3/14/18 10:29,7.45,12.1,,,,14A100509
3/14/18 10:29,7.32,12.1,,,,14A100509
3/14/18 10:29,7.36,12.1,,,,14A100509
3/14/18 10:29,7.27,12.1,,,,14A100509
3/14/18 10:29,7.4,12.1,,,,14A100509
3/14/18 10:29,7.29,12.1,,,,14A100509
3/14/18 10:29,7.24,12.1,,,,14A100509
3/14/18 10:29,7.3,12.1,,,,14A100509
3/14/18 10:29,7.53,12.1,,,,14A100509
3/14/18 10:29,7.48,12.1,,,,14A100509
3/14/18 10:29,7.34,12.1,,,,14A100509
3/14/18 10:29,7.33,12.1,,,,14A100509
3/14/18 10:30,7.28,12.1,,,,14A100509
3/14/18 10:30,7.36,12.1,,,,14A100509
3/14/18 10:30,7.37,12.1,,,,14A100509
3/14/18 10:30,7.29,12.1,,,,14A100509
3/14/18 10:30,7.38,12.1,,,,14A100509
3/14/18 10:30,7.41,12.1,,,,14A100509
3/14/18 10:30,7.37,12.1,,,,14A100509
3/14/18 10:30,7.36,12.1,,,,14A100509
3/14/18 10:30,7.36,12.1,,,,14A100509
3/14/18 10:30,7.34,12.1,,,,14A100509
3/14/18 10:30,7.32,12.1,,,,14A100509
3/14/18 10:30,7.35,12.1,,,,14A100509
3/14/18 10:31,7.42,12.1,,,,14A100509
3/14/18 10:31,7.39,12.1,,,,14A100509
3/14/18 10:31,7.38,12.1,,,,14A100509
3/14/18 10:31,7.45,12.1,,,,14A100509
3/14/18 10:31,7.4,12.1,,,,14A100509
3/14/18 10:31,7.41,12.1,,,,14A100509
3/14/18 10:31,7.45,12.1,,,,14A100509
3/14/18 10:31,7.42,12.1,,,,14A100509
3/14/18 10:31,7.36,12.1,,,,14A100509
3/14/18 10:31,7.4,12.1,,,,14A100509
3/14/18 10:31,7.23,12.1,,,,14A100509
3/14/18 10:31,7.28,12.1,,,,14A100509
3/14/18 10:32,7.38,12.1,,,,14A100509
3/14/18 10:32,7.48,12.1,,,,14A100509
3/14/18 10:32,7.45,12.1,,,,14A100509
3/14/18 10:32,7.42,12.1,,,,14A100509
3/14/18 10:32,7.3,12.1,,,,14A100509
3/14/18 10:32,7.31,12.1,,,,14A100509
3/14/18 10:32,7.4,12.1,,,,14A100509
3/14/18 10:32,7.41,12.1,,,,14A100509
3/14/18 10:32,7.4,12.1,,,,14A100509
3/14/18 10:32,7.22,12.1,,,,14A100509
3/14/18 10:32,7.24,12.1,,,,14A100509
3/14/18 10:32,7.45,12.1,,,,14A100509
3/14/18 10:33,7.42,12.1,,,,14A100509
3/14/18 10:33,7.26,12.1,,,,14A100509
3/14/18 10:33,7.45,12.1,,,,14A100509
3/14/18 10:33,7.29,12.1,,,,14A100509
3/14/18 10:33,7.35,12.1,,,,14A100509
3/14/18 10:33,7.59,12.1,,,,14A100509
3/14/18 10:33,7.42,12.1,,,,14A100509
3/14/18 10:33,7.31,12.1,,,,14A100509
3/14/18 10:33,7.33,12.1,,,,14A100509
3/14/18 10:33,7.4,12.1,,,,14A100509
3/14/18 10:33,7.36,12.1,,,,14A100509
3/14/18 10:34,7.3,12.1,,,,14A100509
3/14/18 10:34,7.34,12.1,,,,14A100509
3/14/18 10:34,7.35,12.1,,,,14A100509
3/14/18 10:34,7.33,12.1,,,,14A100509
3/14/18 10:34,7.28,12.1,,,,14A100509
3/14/18 10:34,7.33,12.1,,,,14A100509
3/14/18 10:34,7.4,12.1,,,,14A100509
3/14/18 10:34,7.31,12.1,,,,14A100509
3/14/18 10:34,7.38,12.1,,,,14A100509
3/14/18 10:34,7.43,12.1,,,,14A100509
3/14/18 10:34,7.46,12.1,,,,14A100509
3/14/18 10:34,7.53,12.1,,,,14A100509
3/14/18 10:35,7.43,12.1,,,,14A100509
3/14/18 10:35,7.45,12.1,,,,14A100509
3/14/18 10:35,7.47,12.1,,,,14A100509
3/14/18 10:35,7.29,12.1,,,,14A100509
3/14/18 10:35,7.39,12.1,,,,14A100509
3/14/18 10:35,7.37,12.1,,,,14A100509
3/14/18 10:35,7.19,12.1,,,,14A100509
3/14/18 10:35,7.35,12.1,,,,14A100509
3/14/18 10:35,7.29,12.1,,,,14A100509
3/14/18 10:35,7.42,12.1,,,,14A100509
3/14/18 10:35,7.43,12.1,,,,14A100509
3/14/18 10:35,7.23,12.1,,,,14A100509
