Timestamp,Dissolved Oxygen (mg/L),Temperature (C),Comment,Site,Folder,Unit ID
3/12/18 8:18,7.29,12.2,,,,14A100509
3/12/18 8:18,7.27,12.2,,,,14A100509
3/12/18 8:19,7.26,12.2,,,,14A100509
3/12/18 8:19,7.34,12.2,,,,14A100509
3/12/18 8:19,7.2,12.2,,,,14A100509
3/12/18 8:19,7.16,12.3,,,,14A100509
3/12/18 8:19,7.22,12.3,,,,14A100509
3/12/18 8:19,7.25,12.3,,,,14A100509
3/12/18 8:19,7.26,12.3,,,,14A100509
3/12/18 8:19,7.23,12.3,,,,14A100509
3/12/18 8:19,7.13,12.3,,,,14A100509
3/12/18 8:19,7.2,12.3,,,,14A100509
3/12/18 8:19,7.14,12.3,,,,14A100509
3/12/18 8:19,7.18,12.3,,,,14A100509
3/12/18 8:20,7.15,12.3,,,,14A100509
3/12/18 8:20,7.08,12.4,,,,14A100509
3/12/18 8:20,7.17,12.4,,,,14A100509
3/12/18 8:20,7.14,12.4,,,,14A100509
3/12/18 8:20,7.18,12.4,,,,14A100509
3/12/18 8:20,7.09,12.4,,,,14A100509
3/12/18 8:20,7.2,12.4,,,,14A100509
3/12/18 8:20,7.17,12.4,,,,14A100509
3/12/18 8:20,7.07,12.4,,,,14A100509
3/12/18 8:20,7.14,12.4,,,,14A100509
3/12/18 8:20,7.24,12.4,,,,14A100509
3/12/18 8:20,7.05,12.4,,,,14A100509
3/12/18 8:21,7.17,12.5,,,,14A100509
3/12/18 8:21,7.11,12.5,,,,14A100509
3/12/18 8:21,7.14,12.5,,,,14A100509
3/12/18 8:21,7.1,12.5,,,,14A100509
3/12/18 8:21,7.2,12.5,,,,14A100509
3/12/18 8:21,7.09,12.5,,,,14A100509
3/12/18 8:21,7.01,12.5,,,,14A100509
3/12/18 8:21,7.02,12.5,,,,14A100509
3/12/18 8:21,6.99,12.5,,,,14A100509
3/12/18 8:21,7.06,12.5,,,,14A100509
3/12/18 8:21,7.13,12.5,,,,14A100509
3/12/18 8:21,7.03,12.5,,,,14A100509
3/12/18 8:22,7.08,12.5,,,,14A100509
3/12/18 8:22,7.06,12.5,,,,14A100509
3/12/18 8:22,7.02,12.6,,,,14A100509
3/12/18 8:22,7.08,12.6,,,,14A100509
3/12/18 8:22,7,12.6,,,,14A100509
3/12/18 8:22,7.12,12.6,,,,14A100509
3/12/18 8:22,6.89,12.6,,,,14A100509
3/12/18 8:22,7.18,12.6,,,,14A100509
3/12/18 8:22,7.27,12.5,,,,14A100509
3/12/18 8:22,7.2,12.4,,,,14A100509
3/12/18 8:22,7.2,12.4,,,,14A100509
3/12/18 8:22,7.18,12.5,,,,14A100509
3/12/18 8:23,7.23,12.4,,,,14A100509
3/12/18 8:23,7.08,12.4,,,,14A100509
3/12/18 8:23,7.19,12.4,,,,14A100509
3/12/18 8:23,7.22,12.3,,,,14A100509
3/12/18 8:23,7.16,12.3,,,,14A100509
3/12/18 8:23,7.17,12.3,,,,14A100509
3/12/18 8:23,7.27,12.3,,,,14A100509
3/12/18 8:23,7.2,12.4,,,,14A100509
3/12/18 8:23,7.07,12.4,,,,14A100509
3/12/18 8:23,7.22,12.4,,,,14A100509
3/12/18 8:23,7.08,12.4,,,,14A100509
3/12/18 8:23,7.06,12.4,,,,14A100509
3/12/18 8:24,7.14,12.2,,,,14A100509
3/12/18 8:24,7.19,12.2,,,,14A100509
3/12/18 8:24,7.28,12.2,,,,14A100509
3/12/18 8:24,7.18,12.1,,,,14A100509
3/12/18 8:24,7.06,12.1,,,,14A100509
3/12/18 8:24,7.17,12,,,,14A100509
3/12/18 8:24,7.25,12,,,,14A100509
3/12/18 8:24,7.32,12,,,,14A100509
3/12/18 8:24,7.17,12,,,,14A100509
3/12/18 8:24,7.27,12.1,,,,14A100509
3/12/18 8:24,7.12,12.1,,,,14A100509
3/12/18 8:24,7.13,12.1,,,,14A100509
3/12/18 8:25,7.28,12.1,,,,14A100509
3/12/18 8:25,7.22,12.1,,,,14A100509
3/12/18 8:25,7.28,12.1,,,,14A100509
3/12/18 8:25,7.23,12.1,,,,14A100509
3/12/18 8:25,7.27,12,,,,14A100509
3/12/18 8:25,7.15,12,,,,14A100509
3/12/18 8:25,7.17,12,,,,14A100509
3/12/18 8:25,7.12,12,,,,14A100509
3/12/18 8:25,7.25,12,,,,14A100509
3/12/18 8:25,7.04,12,,,,14A100509
3/12/18 8:25,7.19,12,,,,14A100509
3/12/18 8:26,7.15,12,,,,14A100509
3/12/18 8:26,7.11,12,,,,14A100509
3/12/18 8:26,7.18,12,,,,14A100509
3/12/18 8:26,7.17,12,,,,14A100509
3/12/18 8:26,7.22,12,,,,14A100509
3/12/18 8:26,7.38,12,,,,14A100509
3/12/18 8:26,7.13,12.1,,,,14A100509
3/12/18 8:26,7.29,12,,,,14A100509
3/12/18 8:26,7.25,12,,,,14A100509
3/12/18 8:26,7.16,12.1,,,,14A100509
3/12/18 8:26,7.26,12.1,,,,14A100509
3/12/18 8:26,7.13,12.1,,,,14A100509
3/12/18 8:27,7.18,12.1,,,,14A100509
3/12/18 8:27,7.17,12.1,,,,14A100509
3/12/18 8:27,7.19,12.1,,,,14A100509
3/12/18 8:27,7.32,12.1,,,,14A100509
3/12/18 8:27,7.18,12.1,,,,14A100509
3/12/18 8:27,7.17,12.1,,,,14A100509
3/12/18 8:27,7.27,12.1,,,,14A100509
3/12/18 8:27,7.26,12.1,,,,14A100509
3/12/18 8:27,7.17,12.1,,,,14A100509
3/12/18 8:27,7.34,12.1,,,,14A100509
3/12/18 8:27,7.22,12.1,,,,14A100509
3/12/18 8:27,7.27,12.1,,,,14A100509
3/12/18 8:28,7.18,12.1,,,,14A100509
3/12/18 8:28,7.07,12.1,,,,14A100509
3/12/18 8:28,7.18,12.1,,,,14A100509
3/12/18 8:28,6.93,12.1,,,,14A100509
3/12/18 8:28,7.13,12.1,,,,14A100509
3/12/18 8:28,7.24,12.1,,,,14A100509
3/12/18 8:28,7.11,12.1,,,,14A100509
3/12/18 8:28,7.24,12.1,,,,14A100509
3/12/18 8:28,7.08,12.1,,,,14A100509
3/12/18 8:28,7.2,12.2,,,,14A100509
3/12/18 8:28,7.22,12.2,,,,14A100509
3/12/18 8:28,7.19,12.2,,,,14A100509
3/12/18 8:29,7.24,12.2,,,,14A100509
3/12/18 8:29,7.31,12.1,,,,14A100509
3/12/18 8:29,7.26,12.1,,,,14A100509
3/12/18 8:29,7.2,12.2,,,,14A100509
3/12/18 8:29,7.19,12.2,,,,14A100509
3/12/18 8:29,7.11,12.2,,,,14A100509
3/12/18 8:29,7.14,12.2,,,,14A100509
3/12/18 8:29,7.19,12.2,,,,14A100509
3/12/18 8:29,7.11,12.2,,,,14A100509
3/12/18 8:29,7.16,12.2,,,,14A100509
3/12/18 8:29,7.1,12.2,,,,14A100509
3/12/18 8:29,7.28,12.2,,,,14A100509
3/12/18 8:30,7.14,12.2,,,,14A100509
3/12/18 8:30,7.25,12.2,,,,14A100509
3/12/18 8:30,7.3,12.2,,,,14A100509
3/12/18 8:30,7.24,12.2,,,,14A100509
3/12/18 8:30,7.23,12.2,,,,14A100509
3/12/18 8:30,7.21,12.2,,,,14A100509
3/12/18 8:30,7.22,12.2,,,,14A100509
3/12/18 8:30,7.17,12.2,,,,14A100509
3/12/18 8:30,7.31,12.2,,,,14A100509
3/12/18 8:30,7.21,12.2,,,,14A100509
3/12/18 8:30,7.22,12.2,,,,14A100509
3/12/18 8:30,7.25,12.2,,,,14A100509
3/12/18 8:31,7.15,12.2,,,,14A100509
3/12/18 8:31,7.29,12.2,,,,14A100509
3/12/18 8:31,7.11,12.2,,,,14A100509
